transaction_id,user_id,amount,merchant_category,transaction_hour,day_of_week,account_age_days,previous_transactions,avg_transaction_amount,location_risk_score,device_risk_score,is_fraud
TXN_SAFE_0025,USR_1025,430.68,luxury,23,4,579,232,89.38,0.16,0.32,0
TXN_SAFE_0014,USR_1014,726.01,fast_food,22,6,3875,317,239.66,0.46,0.15,0
TXN_SAFE_0027,USR_1027,96.01,electronics,6,3,467,384,156.67,0.11,0.12,0
TXN_SAFE_0078,USR_1078,414.44,gas_station,7,2,2628,134,281.9,0.4,0.59,0
TXN_SAFE_0033,USR_1033,377.51,coffee_shop,11,3,358,200,112.49,0.28,0.27,0
TXN_SAFE_0125,USR_1125,516.22,coffee_shop,20,1,801,355,222.29,0.13,0.16,0
TXN_SAFE_0161,USR_1161,52.91,online,9,1,1091,150,93.72,0.57,0.22,0
TXN_SAFE_0156,USR_1156,612.94,luxury,3,4,360,367,220.13,0.55,0.13,0
TXN_SAFE_0047,USR_1047,359.33,online,16,2,1054,426,95.73,0.5,0.13,0
TXN_SAFE_0094,USR_1094,223.99,online,11,7,3704,423,254.86,0.35,0.58,0
TXN_SAFE_0106,USR_1106,688.68,pharmacy,20,3,3758,77,182.2,0.13,0.31,0
TXN_SAFE_0124,USR_1124,895.37,online,1,6,2652,230,163.13,0.41,0.11,0
TXN_SAFE_0087,USR_1087,56.96,jewelry,11,6,1142,166,221.62,0.15,0.14,0
TXN_SAFE_0055,USR_1055,326.53,restaurant,9,4,732,112,217.36,0.25,0.55,0
TXN_SAFE_0152,USR_1152,795.45,pharmacy,0,1,386,289,50.91,0.27,0.26,0
TXN_SAFE_0095,USR_1095,642.28,luxury,17,6,1872,381,198.31,0.21,0.46,0
TXN_SAFE_0098,USR_1098,748.36,pharmacy,22,5,1412,394,110.81,0.15,0.52,0
TXN_SAFE_0164,USR_1164,468.71,gas_station,0,7,359,389,187.29,0.23,0.38,0
TXN_SAFE_0064,USR_1064,831.68,fast_food,1,5,2791,151,91.25,0.19,0.44,0
TXN_SAFE_0163,USR_1163,171.03,coffee_shop,3,2,2205,499,141.54,0.6,0.38,0
TXN_SAFE_0083,USR_1083,895.59,pharmacy,20,1,679,165,72.72,0.52,0.31,0
TXN_SAFE_0082,USR_1082,195.86,electronics,13,5,1370,79,59.85,0.51,0.17,0
TXN_SAFE_0057,USR_1057,50.11,jewelry,9,2,2508,334,255.45,0.28,0.47,0
TXN_SAFE_0042,USR_1042,102.55,pharmacy,15,7,1455,273,184.66,0.17,0.42,0
TXN_SAFE_0111,USR_1111,434.95,grocery,19,7,2647,497,110.72,0.56,0.41,0
TXN_SAFE_0023,USR_1023,674.95,luxury,12,6,2146,62,273.72,0.48,0.36,0
TXN_SAFE_0147,USR_1147,122.84,coffee_shop,14,7,3030,86,278.6,0.51,0.4,0
TXN_FRAUD_0023,USR_5023,1850.75,luxury,0,1,211,1,102.2,0.8,0.81,1
TXN_SAFE_0109,USR_1109,247.52,grocery,1,2,707,267,240.96,0.4,0.31,0
TXN_SAFE_0085,USR_1085,692.39,pharmacy,9,1,2953,283,129.67,0.12,0.22,0
TXN_SAFE_0126,USR_1126,381.53,jewelry,9,6,1787,155,286.11,0.22,0.11,0
TXN_SAFE_0145,USR_1145,893.63,fast_food,23,5,2488,378,61.98,0.54,0.33,0
TXN_SAFE_0166,USR_1166,720.39,fast_food,20,7,2215,232,283.92,0.31,0.42,0
TXN_SAFE_0116,USR_1116,362.36,jewelry,16,5,974,453,70.42,0.11,0.53,0
TXN_SAFE_0071,USR_1071,114.4,pharmacy,16,2,2883,330,188.43,0.48,0.5,0
TXN_SAFE_0021,USR_1021,888.88,jewelry,1,1,2387,95,217.0,0.53,0.22,0
TXN_SAFE_0112,USR_1112,705.07,coffee_shop,4,2,1009,40,185.85,0.11,0.48,0
TXN_SAFE_0092,USR_1092,705.86,restaurant,21,5,1098,407,56.39,0.58,0.17,0
TXN_SAFE_0136,USR_1136,240.41,online,4,3,1113,252,165.45,0.14,0.59,0
TXN_SAFE_0038,USR_1038,65.25,jewelry,17,7,3645,47,180.12,0.22,0.3,0
TXN_SAFE_0074,USR_1074,402.14,restaurant,22,1,2143,398,229.84,0.29,0.12,0
TXN_SAFE_0075,USR_1075,575.5,luxury,7,5,2712,439,230.03,0.46,0.18,0
TXN_SAFE_0137,USR_1137,175.96,restaurant,18,5,1666,223,251.64,0.58,0.46,0
TXN_FRAUD_0027,USR_5027,3020.08,electronics,0,5,367,2,65.91,0.89,0.76,1
TXN_FRAUD_0016,USR_5016,4664.4,electronics,0,5,290,9,66.61,0.85,0.89,1
TXN_SAFE_0088,USR_1088,496.04,online,16,1,523,34,229.54,0.59,0.25,0
TXN_SAFE_0153,USR_1153,870.81,jewelry,15,3,2363,100,162.32,0.54,0.14,0
TXN_FRAUD_0007,USR_5007,3930.1,luxury,1,1,500,9,70.69,0.8,0.83,1
TXN_SAFE_0030,USR_1030,366.5,pharmacy,23,4,3989,259,138.07,0.5,0.3,0
TXN_SAFE_0008,USR_1008,524.71,fast_food,20,4,1020,64,199.1,0.3,0.42,0
TXN_SAFE_0159,USR_1159,730.97,fast_food,4,2,1013,155,225.66,0.1,0.12,0
TXN_SAFE_0108,USR_1108,587.15,pharmacy,17,6,2071,347,81.18,0.22,0.57,0
TXN_SAFE_0102,USR_1102,349.5,restaurant,7,5,613,118,227.51,0.59,0.56,0
TXN_FRAUD_0022,USR_5022,2218.72,jewelry,2,6,422,6,116.91,0.82,0.8,1
TXN_SAFE_0036,USR_1036,361.31,jewelry,9,3,2979,176,163.34,0.3,0.36,0
TXN_SAFE_0151,USR_1151,828.72,gas_station,7,2,3178,156,178.09,0.29,0.14,0
TXN_SAFE_0160,USR_1160,80.39,restaurant,2,7,1188,422,181.9,0.49,0.3,0
TXN_SAFE_0058,USR_1058,89.81,grocery,9,7,885,342,102.32,0.14,0.19,0
TXN_SAFE_0104,USR_1104,271.9,luxury,18,4,1163,430,261.02,0.48,0.26,0
TXN_SAFE_0048,USR_1048,886.79,grocery,5,6,1804,434,226.57,0.34,0.11,0
TXN_SAFE_0056,USR_1056,842.63,pharmacy,8,5,1050,343,67.8,0.18,0.45,0
TXN_FRAUD_0020,USR_5020,1684.03,electronics,0,3,171,8,79.71,0.89,0.89,1
TXN_SAFE_0122,USR_1122,443.21,electronics,19,4,3599,58,115.28,0.27,0.5,0
TXN_SAFE_0169,USR_1169,369.82,pharmacy,1,1,3304,423,165.11,0.15,0.56,0
TXN_SAFE_0130,USR_1130,658.35,pharmacy,11,5,2493,217,91.69,0.51,0.56,0
TXN_FRAUD_0011,USR_5011,4814.74,electronics,2,2,349,7,141.11,0.86,0.79,1
TXN_SAFE_0165,USR_1165,705.49,gas_station,2,7,2846,384,76.42,0.24,0.2,0
TXN_SAFE_0141,USR_1141,363.24,coffee_shop,10,2,2852,230,153.23,0.5,0.28,0
TXN_SAFE_0016,USR_1016,382.13,coffee_shop,21,2,233,124,157.17,0.47,0.43,0
TXN_SAFE_0103,USR_1103,924.34,gas_station,12,5,2043,58,59.05,0.41,0.21,0
TXN_SAFE_0040,USR_1040,327.88,coffee_shop,7,6,2049,315,209.93,0.26,0.2,0
TXN_SAFE_0105,USR_1105,517.92,coffee_shop,4,1,1051,409,97.08,0.1,0.55,0
TXN_FRAUD_0014,USR_5014,4423.86,jewelry,2,5,174,6,90.24,0.84,0.83,1
TXN_SAFE_0118,USR_1118,435.37,jewelry,20,7,1325,173,265.22,0.23,0.25,0
TXN_SAFE_0090,USR_1090,53.05,luxury,4,2,1084,121,121.27,0.18,0.11,0
TXN_SAFE_0059,USR_1059,395.98,pharmacy,0,2,749,425,172.89,0.56,0.41,0
TXN_FRAUD_0005,USR_5005,1862.32,jewelry,2,7,461,7,114.62,0.86,0.79,1
TXN_SAFE_0000,USR_1000,929.33,luxury,20,3,1483,376,117.0,0.44,0.14,0
TXN_SAFE_0168,USR_1168,626.3,pharmacy,19,2,2376,253,98.04,0.17,0.57,0
TXN_SAFE_0079,USR_1079,830.64,jewelry,0,6,3015,488,218.41,0.55,0.6,0
TXN_SAFE_0050,USR_1050,407.94,online,7,7,1290,119,161.84,0.54,0.28,0
TXN_FRAUD_0024,USR_5024,2586.78,jewelry,0,4,430,6,85.66,0.83,0.75,1
TXN_SAFE_0028,USR_1028,355.19,electronics,11,2,878,72,255.24,0.33,0.11,0
TXN_SAFE_0062,USR_1062,148.31,coffee_shop,6,1,815,497,53.82,0.56,0.23,0
TXN_SAFE_0110,USR_1110,585.76,luxury,7,1,2220,283,83.41,0.34,0.59,0
TXN_SAFE_0138,USR_1138,129.7,jewelry,0,1,3125,354,197.5,0.16,0.53,0
TXN_SAFE_0061,USR_1061,554.38,coffee_shop,1,1,1096,51,246.95,0.12,0.14,0
TXN_SAFE_0044,USR_1044,315.41,luxury,23,3,424,363,70.47,0.35,0.24,0
TXN_SAFE_0142,USR_1142,925.37,luxury,17,1,2301,189,279.55,0.14,0.53,0
TXN_SAFE_0065,USR_1065,120.45,electronics,13,2,1072,374,196.13,0.13,0.21,0
TXN_FRAUD_0004,USR_5004,1595.69,luxury,1,5,117,7,102.85,0.87,0.88,1
TXN_SAFE_0035,USR_1035,439.02,luxury,16,3,235,452,170.28,0.32,0.35,0
TXN_SAFE_0096,USR_1096,309.38,grocery,22,2,2044,145,261.44,0.59,0.1,0
TXN_SAFE_0045,USR_1045,625.99,luxury,14,1,3812,476,174.98,0.12,0.26,0
TXN_FRAUD_0009,USR_5009,3333.58,luxury,2,5,70,1,125.74,0.84,0.83,1
TXN_SAFE_0051,USR_1051,108.64,fast_food,7,6,1809,443,160.67,0.6,0.29,0
TXN_SAFE_0121,USR_1121,908.02,electronics,11,6,1052,216,127.16,0.37,0.17,0
TXN_FRAUD_0001,USR_5001,4981.14,electronics,0,4,128,8,97.62,0.78,0.84,1
TXN_SAFE_0117,USR_1117,822.96,jewelry,1,6,2875,294,283.52,0.14,0.3,0
TXN_SAFE_0067,USR_1067,446.06,online,11,6,1737,41,83.25,0.36,0.13,0
TXN_SAFE_0135,USR_1135,130.87,grocery,6,6,1035,117,66.02,0.53,0.38,0
TXN_SAFE_0148,USR_1148,687.14,grocery,15,1,2659,385,136.46,0.34,0.17,0
TXN_SAFE_0066,USR_1066,903.6,gas_station,5,4,3232,95,174.64,0.39,0.23,0
TXN_SAFE_0107,USR_1107,392.04,coffee_shop,5,4,1237,422,92.89,0.18,0.19,0
TXN_SAFE_0149,USR_1149,499.92,grocery,12,1,770,396,245.71,0.38,0.17,0
TXN_SAFE_0018,USR_1018,123.42,pharmacy,13,6,3532,37,70.3,0.52,0.29,0
TXN_SAFE_0043,USR_1043,287.96,pharmacy,14,7,3827,168,222.73,0.27,0.1,0
TXN_SAFE_0032,USR_1032,154.51,fast_food,12,4,3512,462,272.39,0.33,0.6,0
TXN_SAFE_0119,USR_1119,709.45,pharmacy,9,2,2307,449,95.01,0.42,0.47,0
TXN_SAFE_0154,USR_1154,811.47,restaurant,23,4,3138,275,203.09,0.37,0.25,0
TXN_SAFE_0022,USR_1022,656.54,fast_food,0,5,2090,293,225.22,0.33,0.54,0
TXN_SAFE_0097,USR_1097,909.17,online,7,2,2553,206,139.62,0.34,0.56,0
TXN_SAFE_0060,USR_1060,685.83,coffee_shop,19,6,3383,112,70.53,0.24,0.6,0
TXN_SAFE_0128,USR_1128,211.13,online,10,3,3878,276,118.67,0.11,0.39,0
TXN_SAFE_0073,USR_1073,824.91,pharmacy,23,1,486,184,241.77,0.38,0.18,0
TXN_SAFE_0123,USR_1123,772.91,grocery,11,5,3204,464,226.13,0.16,0.24,0
TXN_SAFE_0139,USR_1139,655.54,online,22,5,3780,146,285.51,0.17,0.33,0
TXN_FRAUD_0008,USR_5008,4603.37,electronics,2,1,126,1,123.47,0.78,0.79,1
TXN_SAFE_0013,USR_1013,379.01,coffee_shop,11,3,3287,152,204.96,0.26,0.25,0
TXN_SAFE_0070,USR_1070,460.74,jewelry,9,6,2852,434,84.74,0.16,0.15,0
TXN_SAFE_0146,USR_1146,798.05,grocery,5,7,1891,357,118.26,0.48,0.5,0
TXN_SAFE_0150,USR_1150,796.6,electronics,4,3,2751,127,234.5,0.12,0.5,0
TXN_FRAUD_0028,USR_5028,3198.02,electronics,2,7,138,9,68.18,0.79,0.87,1
TXN_SAFE_0143,USR_1143,656.4,luxury,22,2,3539,324,63.83,0.58,0.52,0
TXN_SAFE_0140,USR_1140,539.21,restaurant,7,1,3634,285,77.08,0.44,0.38,0
TXN_SAFE_0034,USR_1034,623.62,online,5,1,210,257,53.18,0.48,0.31,0
TXN_SAFE_0081,USR_1081,769.54,electronics,5,4,1423,288,72.35,0.56,0.41,0
TXN_SAFE_0162,USR_1162,818.05,grocery,21,3,1626,499,142.6,0.36,0.34,0
TXN_SAFE_0093,USR_1093,695.72,luxury,11,4,759,162,144.86,0.53,0.6,0
TXN_SAFE_0039,USR_1039,793.88,online,15,7,737,136,131.56,0.34,0.11,0
TXN_FRAUD_0013,USR_5013,4140.37,luxury,0,2,356,3,56.92,0.87,0.84,1
TXN_SAFE_0114,USR_1114,949.28,pharmacy,17,6,2133,179,122.15,0.32,0.37,0
TXN_SAFE_0024,USR_1024,498.82,jewelry,5,3,1037,198,163.43,0.11,0.37,0
TXN_SAFE_0129,USR_1129,848.65,online,22,7,2869,160,201.6,0.14,0.45,0
TXN_FRAUD_0010,USR_5010,3589.94,electronics,2,4,335,7,124.39,0.83,0.88,1
TXN_FRAUD_0017,USR_5017,2282.53,luxury,0,5,329,3,68.72,0.88,0.87,1
TXN_SAFE_0091,USR_1091,369.17,coffee_shop,6,6,1955,416,256.48,0.25,0.46,0
TXN_SAFE_0011,USR_1011,141.57,luxury,22,1,1440,257,260.6,0.41,0.15,0
TXN_SAFE_0006,USR_1006,63.68,restaurant,15,5,2838,32,104.67,0.33,0.3,0
TXN_FRAUD_0003,USR_5003,3673.47,luxury,2,1,301,4,49.57,0.85,0.78,1
